duree,historique,objet,montant,epargne,anciennete_emploi,taux_endettement,statut,autres_debiteurs,domicile,biens,age,credit_exterieur,logement,emploi,nombre_personnes,telephone,compte,nombre_credit,travailleur_etranger,taux_endettement_num,revenus_estimes,debt_to_income_ratio,credit_utilization_ratio,savings_rate,expense_to_income_ratio,repayment_capacity,payment_history_score,credit_mix_diversity,recent_inquiries_count,account_age_average,bankruptcy_risk_score,late_payment_frequency,credit_limit_usage,employment_stability_score,age_income_segment,age_income_combined,education_employment_match,regional_risk_factor,age_income_interaction,debt_income_interaction,score_utilization_interaction,amount_duration_interaction,education_employment,marital_housing,purpose_amount,age_category_income,employment_stability_payment,account_age_months,time_since_last_payment,credit_history_length,application_month,seasonal_risk_indicator,holiday_proximity,income_trend,spending_trend,credit_usage_trend,cible
18,tous les credits de cette banque ont ete rembourses,appareils menagers,1445.0,compte d'epargne inconnu / non,compris entre 4 et 7 ans,superieur a 35%,celibataire,aucun,superieur a 7 ans,voiture ou autre,49.0,banque,proprietaire,non qualifie,1 personne,sans telephone,superieur ou egale a 200,1 credit,oui,40.0,3612.5,0.4,0.4,0.0,0.04,2167.5,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,mature,mature_low,0.5,0.4,177.0125,522.00625,0.2,260.1,celibataire_compris entre 4 et 7 ans,celibataire_proprietaire,appareils menagers_low,middle_income_low,0.15,0.0,14.12810366182669,18.892594202232623,3,0.2,0,0.15860168161453522,0.10621630150328856,0.2388218806094745,0
15,compte critique /autres credits existants (pas dans cette banque),radio / television,1520.0,compte d'epargne inconnu / non,superieur a 7 ans,superieur a 35%,celibataire,aucun,superieur a 7 ans,assurance-vie,63.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,pas de compte courant,1 credit,oui,40.0,3800.0,0.4,0.4,0.0,0.04,2280.0,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,senior,senior_low,0.5,0.4,239.4,577.6,0.2,228.0,celibataire_superieur a 7 ans,celibataire_proprietaire,radio / television_low,senior_income_low,0.15,0.0,2.9608811756208167,1.5617173273314027,7,0.6,1,-0.12378154988268492,0.14350534751918761,-0.19623310622793633,0
24,compte critique /autres credits existants (pas dans cette banque),voiture (nouveau),3878.0,comprise entre 100 et 500,inferieur a 1 an,superieur a 35%,homme:divorce/separe,aucun,compris entre 1 et 4 ans,voiture ou autre,37.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,compris entre 0 et 200,1 credit,oui,40.0,9695.0,0.4,0.4,0.0,0.04,5817.0,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,adult,adult_low,0.5,0.4,358.715,3759.721,0.2,930.72,homme:divorce/separe_inferieur a 1 an,homme:divorce/separe_proprietaire,voiture (nouveau)_medium,middle_income_low,0.15,0.0,25.90242079828304,9.825354351581208,12,0.8,1,0.21330333746562669,-0.11789841907619242,-0.09288085246187754,0
42,credits deja rembourses jusqu'a maintenant,voiture (nouveau),7870.5,inferieur a 100,inferieur a 1 an,inferieur a 20%,femme:divorcee/separee/mariee,aucun,inferieur a 1 an,immobilier,35.0,aucun credit,proprietaire,non qualifie,1 personne,avec telephone,inferieur a 0,1 credit,oui,15.0,52470.0,0.15,0.15,0.0,0.015000000000000001,44599.5,0.5,0.5,0.0,0.0,0.46,0.3,0.15,0.3,young_adult,young_adult_high,0.5,0.4,1836.45,41296.5135,0.075,3305.61,femme:divorcee/separee/mariee_inferieur a 1 an,femme:divorcee/separee/mariee_proprietaire,voiture (nouveau)_high,middle_income_high,0.15,0.0,1.0981231263257099,5.281980632243137,10,0.3,0,-0.1952087799522502,-0.1996849430336667,0.0924121786503793,0
42,credits deja rembourses jusqu'a maintenant,voiture (utilise),4788.0,inferieur a 100,compris entre 4 et 7 ans,superieur a 35%,celibataire,aucun,compris entre 4 et 7 ans,assurance-vie,26.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,2 personne,sans telephone,inferieur a 0,1 credit,oui,40.0,11970.0,0.4,0.4,0.0,0.04,7182.0,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young_adult,young_adult_low,0.5,0.4,311.22,5731.236,0.2,2010.96,celibataire_compris entre 4 et 7 ans,celibataire_proprietaire,voiture (utilise)_medium,young_income_low,0.15,0.0,18.79820844546329,4.231911145674566,9,0.4,0,-0.015178509503558334,-0.27543080596549446,0.1566781018565191,0
42,retard dans le paiement dans le passe,mobilier / equipement,7582.0,comprise entre 100 et 500,sans emploi,compris entre 20% et 25%,celibataire,aucun,superieur a 7 ans,inconnu / pas de propriete,31.0,aucun credit,logement gratuit,cadres,1 personne,avec telephone,compris entre 0 et 200,1 credit,oui,22.5,33697.777777777774,0.22500000000000003,0.225,0.0,0.022500000000000003,26115.777777777774,0.5,0.5,0.0,0.0,0.49000000000000005,0.3,0.225,0.3,young_adult,young_adult_medium,0.5,0.4,1044.631111111111,25549.655111111108,0.1125,3184.44,celibataire_sans emploi,celibataire_logement gratuit,mobilier / equipement_high,middle_income_med,0.15,0.0,23.46883757061378,18.964960724271116,4,0.3,0,0.05883172064845765,0.07619869903688155,-0.050307777208899146,0
12,credits deja rembourses jusqu'a maintenant,appareils menagers,1092.0,inferieur a 100,compris entre 1 et 4 ans,superieur a 35%,femme:divorcee/separee/mariee,garant,superieur a 7 ans,immobilier,49.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,compris entre 0 et 200,2 credits,oui,40.0,2730.0,0.4,0.4,0.0,0.04,1638.0,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,mature,mature_low,0.5,0.4,133.77,298.116,0.2,131.04,femme:divorcee/separee/mariee_compris entre 1 et 4 ans,femme:divorcee/separee/mariee_proprietaire,appareils menagers_low,middle_income_low,0.15,0.0,10.128919809435676,9.19379279212865,12,0.8,1,0.028099186773503267,-0.16550499092608104,-0.11950203893832832,0
24,retard dans le paiement dans le passe,appareils menagers,1024.0,inferieur a 100,inferieur a 1 an,superieur a 35%,homme: marie/veuf,aucun,superieur a 7 ans,immobilier,48.0,etablissements de credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,inferieur a 0,1 credit,oui,40.0,2560.0,0.4,0.4,0.0,0.04,1536.0,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,mature,mature_low,0.5,0.4,122.88,262.144,0.2,245.76,homme: marie/veuf_inferieur a 1 an,homme: marie/veuf_proprietaire,appareils menagers_low,middle_income_low,0.15,0.0,26.808975904385257,14.079023290384296,1,0.1,0,-0.06226995198205938,-0.32293358894287244,0.28447397233970156,1
12,credits deja rembourses jusqu'a maintenant,business,1076.0,inferieur a 100,compris entre 1 et 4 ans,compris entre 20% et 25%,homme: marie/veuf,aucun,compris entre 1 et 4 ans,immobilier,26.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,pas de compte courant,1 credit,non,22.5,4782.222222222222,0.22500000000000003,0.225,0.0,0.022500000000000003,3706.2222222222217,0.5,0.5,0.0,0.0,0.49000000000000005,0.3,0.225,0.3,young_adult,young_adult_low,0.5,0.4,124.33777777777776,514.5671111111111,0.1125,129.12,homme: marie/veuf_compris entre 1 et 4 ans,homme: marie/veuf_proprietaire,business_low,young_income_low,0.15,0.0,0.9292518630442363,11.718476526724896,2,0.1,0,-0.020812225035727522,0.05828679067964461,0.3477799327595158,0
36,credits deja rembourses jusqu'a maintenant,voiture (utilise),7870.5,inferieur a 100,inferieur a 1 an,inferieur a 20%,homme: marie/veuf,aucun,superieur a 7 ans,voiture ou autre,28.0,aucun credit,locataire,cadres,1 personne,avec telephone,compris entre 0 et 200,1 credit,oui,15.0,52470.0,0.15,0.15,0.0,0.015000000000000001,44599.5,0.5,0.5,0.0,0.0,0.46,0.3,0.15,0.3,young_adult,young_adult_high,0.5,0.4,1469.16,41296.5135,0.075,2833.38,homme: marie/veuf_inferieur a 1 an,homme: marie/veuf_locataire,voiture (utilise)_high,young_income_high,0.15,0.0,1.1419049784836814,14.862244963338728,1,0.1,0,-0.049300093465883287,0.3739499276149186,0.1957716101563591,1
24,compte critique /autres credits existants (pas dans cette banque),voiture (utilise),6419.0,inferieur a 100,superieur a 7 ans,compris entre 20% et 25%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,inconnu / pas de propriete,44.0,aucun credit,logement gratuit,cadres,2 personne,avec telephone,inferieur a 0,2 credits,oui,22.5,28528.888888888887,0.225,0.225,0.0,0.022500000000000006,22109.888888888887,0.5,0.5,0.0,0.0,0.49000000000000005,0.3,0.225,0.3,adult,adult_medium,0.5,0.4,1255.271111111111,18312.693777777775,0.1125,1540.56,femme:divorcee/separee/mariee_superieur a 7 ans,femme:divorcee/separee/mariee_logement gratuit,voiture (utilise)_high,middle_income_med,0.15,0.0,51.88054108614408,12.460931346361532,12,0.8,1,-0.058936475694421155,-0.0009106367309839985,0.017063628513004813,0
42,compte critique /autres credits existants (pas dans cette banque),voiture (utilise),4796.0,inferieur a 100,superieur a 7 ans,superieur a 35%,celibataire,aucun,superieur a 7 ans,inconnu / pas de propriete,56.0,aucun credit,logement gratuit,employe qualifie / fonctionnaire,1 personne,sans telephone,superieur ou egale a 200,1 credit,oui,40.0,11990.0,0.4,0.4,0.0,0.04,7194.0,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,senior,senior_low,0.5,0.4,671.44,5750.404,0.2,2014.32,celibataire_superieur a 7 ans,celibataire_logement gratuit,voiture (utilise)_medium,senior_income_low,0.15,0.0,13.39755072623234,4.302046654868582,5,0.4,0,0.08496020970210247,0.12577361616774627,-0.16165314432818528,0
42,compte critique /autres credits existants (pas dans cette banque),business,7629.0,compte d'epargne inconnu / non,superieur a 7 ans,superieur a 35%,homme:divorce/separe,aucun,compris entre 1 et 4 ans,voiture ou autre,46.0,banque,proprietaire,cadres,2 personne,sans telephone,pas de compte courant,2 credits,oui,40.0,19072.5,0.4,0.4,0.0,0.04000000000000001,11443.5,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,mature,mature_medium,0.5,0.4,877.335,14550.41025,0.2,3204.18,homme:divorce/separe_superieur a 7 ans,homme:divorce/separe_proprietaire,business_high,middle_income_med,0.15,0.0,4.07667123892284,17.97760091668284,5,0.4,0,0.035701548596504734,0.01227440378213475,-0.16608888131131305,0
42,credits deja rembourses jusqu'a maintenant,radio / television,7870.5,inferieur a 100,inferieur a 1 an,inferieur a 20%,femme:divorcee/separee/mariee,aucun,compris entre 1 et 4 ans,voiture ou autre,26.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,compris entre 0 et 200,1 credit,oui,15.0,52470.0,0.15,0.15,0.0,0.015000000000000001,44599.5,0.5,0.5,0.0,0.0,0.46,0.3,0.15,0.3,young_adult,young_adult_high,0.5,0.4,1364.22,41296.5135,0.075,3305.61,femme:divorcee/separee/mariee_inferieur a 1 an,femme:divorcee/separee/mariee_proprietaire,radio / television_high,young_income_high,0.15,0.0,22.159607648370468,9.037460501032125,11,0.2,0,-0.06929095952606543,-0.014833447978671399,0.1045028210531515,1
12,credits deja rembourses jusqu'a maintenant,voiture (utilise),4675.0,compte d'epargne inconnu / non,inferieur a 1 an,inferieur a 20%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,voiture ou autre,20.0,aucun credit,locataire,employe qualifie / fonctionnaire,1 personne,sans telephone,pas de compte courant,1 credit,oui,15.0,31166.666666666668,0.15,0.15,0.0,0.015,26491.666666666668,0.5,0.5,0.0,0.0,0.46,0.3,0.15,0.3,young,young_medium,0.5,0.4,623.3333333333334,14570.416666666668,0.075,561.0,femme:divorcee/separee/mariee_inferieur a 1 an,femme:divorcee/separee/mariee_locataire,voiture (utilise)_medium,young_income_med,0.15,0.0,44.089438213372055,2.660508608041493,7,0.6,1,0.08995998754332507,0.13786147244816527,0.08367964417773675,0
10,credits deja rembourses jusqu'a maintenant,voiture (nouveau),1287.0,compte d'epargne inconnu / non,superieur a 7 ans,superieur a 35%,celibataire,co-demandeur,compris entre 1 et 4 ans,assurance-vie,45.0,aucun credit,proprietaire,non qualifie,1 personne,sans telephone,pas de compte courant,1 credit,non,40.0,3217.5,0.4,0.4,0.0,0.04000000000000001,1930.5,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,adult,adult_low,0.5,0.4,144.7875,414.09225,0.2,128.7,celibataire_superieur a 7 ans,celibataire_proprietaire,voiture (nouveau)_low,middle_income_low,0.15,0.0,7.293540102897101,9.431309034204524,9,0.4,0,0.030729952087660935,-0.0435411816282977,0.2803197185892859,0
18,credits deja rembourses jusqu'a maintenant,radio / television,2515.0,inferieur a 100,compris entre 1 et 4 ans,compris entre 25% et 35%,celibataire,aucun,superieur a 7 ans,immobilier,43.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,pas de compte courant,1 credit,oui,30.0,8383.333333333334,0.3,0.3,0.0,0.03,5868.333333333334,0.5,0.5,0.0,0.0,0.52,0.3,0.3,0.3,adult,adult_low,0.5,0.4,360.48333333333335,2108.4083333333338,0.15,452.7,celibataire_compris entre 1 et 4 ans,celibataire_proprietaire,radio / television_low,middle_income_low,0.15,0.0,29.256588559694787,21.004558743805866,9,0.4,0,0.08128621188389601,0.04010884711078544,0.13009001850722784,0
21,compte critique /autres credits existants (pas dans cette banque),radio / television,2745.0,superieur a 1000,compris entre 4 et 7 ans,compris entre 25% et 35%,celibataire,aucun,compris entre 1 et 4 ans,voiture ou autre,32.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,compris entre 0 et 200,2 credits,oui,30.0,9150.0,0.3,0.3,0.0,0.03,6405.0,0.5,0.5,0.0,0.0,0.52,0.3,0.3,0.3,young_adult,young_adult_low,0.5,0.4,292.8,2511.675,0.15,576.45,celibataire_compris entre 4 et 7 ans,celibataire_proprietaire,radio / television_low,middle_income_low,0.15,0.0,2.6763308696969186,17.10133045268096,3,0.2,0,0.06296288419236122,0.04825467092940204,-0.30061606035196364,0
6,credits deja rembourses jusqu'a maintenant,voiture (nouveau),672.0,inferieur a 100,sans emploi,inferieur a 20%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,immobilier,54.0,aucun credit,proprietaire,sans emploi,1 personne,avec telephone,pas de compte courant,1 credit,oui,15.0,4480.0,0.15,0.15,0.0,0.015000000000000001,3808.0,0.5,0.5,0.0,0.0,0.46,0.3,0.15,0.3,mature,mature_low,0.5,0.4,241.92,301.056,0.075,40.32,femme:divorcee/separee/mariee_sans emploi,femme:divorcee/separee/mariee_proprietaire,voiture (nouveau)_low,senior_income_low,0.15,0.0,1.5919528773092821,9.908087193552845,3,0.2,0,-0.08289950109220723,-0.10021356804645731,0.21038952354458373,0
36,aucun credit pris /tous les credits ont ete rembourses,appareils menagers,3804.0,inferieur a 100,compris entre 1 et 4 ans,superieur a 35%,femme:divorcee/separee/mariee,aucun,inferieur a 1 an,voiture ou autre,42.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,compris entre 0 et 200,1 credit,oui,40.0,9510.0,0.4,0.4,0.0,0.04,5706.0,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,adult,adult_low,0.5,0.4,399.42,3617.604,0.2,1369.44,femme:divorcee/separee/mariee_compris entre 1 et 4 ans,femme:divorcee/separee/mariee_proprietaire,appareils menagers_medium,middle_income_low,0.15,0.0,22.737268218765628,9.904453774089427,3,0.2,0,-0.05601810401969696,0.1488063524304784,-0.1996121254628826,1
24,compte critique /autres credits existants (pas dans cette banque),voiture (nouveau),1344.0,compte d'epargne inconnu / non,compris entre 4 et 7 ans,superieur a 35%,celibataire,aucun,compris entre 1 et 4 ans,immobilier,37.0,banque,proprietaire,non qualifie,2 personne,sans telephone,superieur ou egale a 200,2 credits,oui,40.0,3360.0,0.4,0.4,0.0,0.04,2016.0,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,adult,adult_low,0.5,0.4,124.32,451.584,0.2,322.56,celibataire_compris entre 4 et 7 ans,celibataire_proprietaire,voiture (nouveau)_low,middle_income_low,0.15,0.0,23.337313280842267,10.070189692695704,4,0.3,0,0.07472936051232619,-0.026243963504311296,-0.07679425439047033,1
10,compte critique /autres credits existants (pas dans cette banque),voiture (nouveau),1038.0,inferieur a 100,compris entre 4 et 7 ans,superieur a 35%,celibataire,co-demandeur,compris entre 4 et 7 ans,assurance-vie,49.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,avec telephone,inferieur a 0,2 credits,oui,40.0,2595.0,0.4,0.4,0.0,0.04000000000000001,1557.0,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,mature,mature_low,0.5,0.4,127.155,269.361,0.2,103.8,celibataire_compris entre 4 et 7 ans,celibataire_proprietaire,voiture (nouveau)_low,middle_income_low,0.15,0.0,30.436123446138478,24.460487901365045,8,0.5,1,0.06103702654334649,-0.1133617739239267,0.050040041250338896,0
42,compte critique /autres credits existants (pas dans cette banque),voiture (nouveau),7870.5,comprise entre 500 et 1000,compris entre 1 et 4 ans,compris entre 20% et 25%,celibataire,aucun,compris entre 1 et 4 ans,inconnu / pas de propriete,44.0,banque,logement gratuit,employe qualifie / fonctionnaire,1 personne,sans telephone,pas de compte courant,1 credit,oui,22.5,34980.0,0.225,0.225,0.0,0.022500000000000003,27109.5,0.5,0.5,0.0,0.0,0.49000000000000005,0.3,0.225,0.3,adult,adult_medium,0.5,0.4,1539.12,27531.009,0.1125,3305.61,celibataire_compris entre 1 et 4 ans,celibataire_logement gratuit,voiture (nouveau)_high,middle_income_med,0.15,0.0,38.848816887500526,14.29161271338932,6,0.5,1,-0.002090159396414813,0.08047647653556053,0.39913349795679287,1
6,credits deja rembourses jusqu'a maintenant,radio / television,1543.0,superieur a 1000,compris entre 1 et 4 ans,superieur a 35%,homme:divorce/separe,aucun,compris entre 1 et 4 ans,immobilier,33.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,pas de compte courant,1 credit,oui,40.0,3857.5,0.4,0.4,0.0,0.04,2314.5,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young_adult,young_adult_low,0.5,0.4,127.2975,595.21225,0.2,92.58,homme:divorce/separe_compris entre 1 et 4 ans,homme:divorce/separe_proprietaire,radio / television_low,middle_income_low,0.15,0.0,111.70671026099978,14.580249883146418,8,0.5,1,0.0117327383308782,-0.13477019726865558,0.6219837112010722,0
30,credits deja rembourses jusqu'a maintenant,voiture (utilise),4811.0,compte d'epargne inconnu / non,compris entre 4 et 7 ans,compris entre 20% et 25%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,assurance-vie,24.0,etablissements de credit,locataire,non qualifie,1 personne,sans telephone,pas de compte courant,1 credit,oui,22.5,21382.222222222223,0.225,0.225,0.0,0.0225,16571.222222222223,0.5,0.5,0.0,0.0,0.49000000000000005,0.3,0.225,0.3,young,young_medium,0.5,0.4,513.1733333333334,10286.987111111112,0.1125,1443.3,femme:divorcee/separee/mariee_compris entre 4 et 7 ans,femme:divorcee/separee/mariee_locataire,voiture (utilise)_medium,young_income_med,0.15,0.0,21.788733576910687,18.181700724191053,1,0.1,0,0.12776648957884248,0.004227173605369237,0.12134461182723655,0
12,credits deja rembourses jusqu'a maintenant,appareils menagers,727.0,comprise entre 100 et 500,inferieur a 1 an,superieur a 35%,homme: marie/veuf,aucun,compris entre 4 et 7 ans,inconnu / pas de propriete,33.0,aucun credit,proprietaire,non qualifie,1 personne,avec telephone,inferieur a 0,1 credit,oui,40.0,1817.5,0.4,0.4,0.0,0.04,1090.5,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young_adult,young_adult_low,0.5,0.4,59.9775,132.13225,0.2,87.24,homme: marie/veuf_inferieur a 1 an,homme: marie/veuf_proprietaire,appareils menagers_low,middle_income_low,0.15,0.0,11.700591423179365,13.43273495415908,8,0.5,1,-0.059157138883582996,-0.0013678494966305316,-0.03663932374407757,1
8,credits deja rembourses jusqu'a maintenant,radio / television,1237.0,inferieur a 100,compris entre 1 et 4 ans,compris entre 25% et 35%,femme:divorcee/separee/mariee,aucun,superieur a 7 ans,immobilier,24.0,aucun credit,proprietaire,employe qualifie / fonctionnaire,1 personne,sans telephone,compris entre 0 et 200,1 credit,oui,30.0,4123.333333333334,0.29999999999999993,0.3,0.0,0.029999999999999995,2886.333333333334,0.5,0.5,0.0,0.0,0.52,0.3,0.3,0.3,young,young_low,0.5,0.4,98.96000000000001,510.0563333333334,0.15,98.96,femme:divorcee/separee/mariee_compris entre 1 et 4 ans,femme:divorcee/separee/mariee_proprietaire,radio / television_low,young_income_low,0.15,0.0,47.56961939198059,10.445747125075782,4,0.3,0,0.054709738117003796,0.16288433487473672,0.10690112969611006,1
9,credits deja rembourses jusqu'a maintenant,voiture (nouveau),276.0,inferieur a 100,compris entre 1 et 4 ans,superieur a 35%,homme: marie/veuf,aucun,superieur a 7 ans,immobilier,22.0,aucun credit,locataire,non qualifie,1 personne,sans telephone,compris entre 0 et 200,1 credit,oui,40.0,690.0,0.4,0.4,0.0,0.04,414.0,0.5,0.5,0.0,0.0,0.56,0.3,0.4,0.3,young,young_low,0.5,0.4,15.18,19.044,0.2,24.84,homme: marie/veuf_compris entre 1 et 4 ans,homme: marie/veuf_locataire,voiture (nouveau)_low,young_income_low,0.15,0.0,9.47554396308412,10.82190090549013,11,0.2,0,-0.020219265243389406,0.07120473493199292,0.17753108517476723,0
